GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33
1400000US36081050400,36081050400,"Census Tract 504, Queens County, New York",1946,231,871,136,130,58,0,11,130,58,235,89,0,11,235,89,400,87,0,11,400,87,75,34,14,11,61,32,31,21,7,9,24,19,1075,190,136,57,0,11,136,57,280,89,0,11,280,89,466,91,21,20,445,92,76,36,13,13,63,33,117,44,75,44,42,23
1400000US36081050500,36081050500,"Census Tract 505, Queens County, New York",1421,185,645,97,60,36,0,11,60,36,172,74,0,11,172,74,324,61,0,11,324,61,60,29,5,7,55,28,29,29,5,8,24,27,776,152,100,50,0,11,100,50,232,76,0,11,232,76,332,77,5,7,327,77,9,11,0,11,9,11,103,48,65,39,38,22
1400000US36081050600,36081050600,"Census Tract 506, Queens County, New York",1540,250,696,142,108,69,0,11,108,69,240,102,0,11,240,102,260,69,0,11,260,69,38,29,0,11,38,29,50,35,5,9,45,36,844,173,150,82,0,11,150,82,171,69,0,11,171,69,350,69,23,18,327,70,73,44,36,29,37,35,100,43,17,20,83,40
1400000US36081050700,36081050700,"Census Tract 507, Queens County, New York",3967,413,1682,221,241,124,0,11,241,124,333,132,13,20,320,129,862,144,33,41,829,144,195,77,0,11,195,77,51,38,31,29,20,22,2285,317,379,134,0,11,379,134,544,219,0,11,544,219,1014,152,5,9,1009,152,195,58,0,11,195,58,153,81,32,31,121,74
1400000US36081050800,36081050800,"Census Tract 508, Queens County, New York",2073,454,1088,304,214,91,0,11,214,91,366,221,0,11,366,221,404,118,30,28,374,121,84,50,0,11,84,50,20,32,0,11,20,32,985,215,212,73,0,11,212,73,151,72,0,11,151,72,381,104,20,17,361,103,156,66,15,24,141,63,85,51,9,13,76,45
1400000US36081051000,36081051000,"Census Tract 510, Queens County, New York",1554,218,745,155,120,55,0,11,120,55,250,99,0,11,250,99,288,91,12,14,276,92,66,41,9,15,57,37,21,16,0,11,21,16,809,113,110,57,0,11,110,57,150,75,0,11,150,75,347,61,32,40,315,60,154,62,32,24,122,63,48,29,4,6,44,27
1400000US36081051100,36081051100,"Census Tract 511, Queens County, New York",2023,233,950,159,228,103,0,11,228,103,148,52,0,11,148,52,436,71,20,23,416,70,90,32,19,17,71,30,48,35,7,10,41,33,1073,120,159,50,0,11,159,50,193,60,6,9,187,57,545,69,26,17,519,73,112,38,12,14,100,38,64,32,21,14,43,31
1400000US36081051200,36081051200,"Census Tract 512, Queens County, New York",2559,324,1128,198,220,88,0,11,220,88,259,106,1,7,258,106,486,103,29,36,457,104,105,45,0,11,105,45,58,36,20,15,38,34,1431,197,257,98,0,11,257,98,309,92,0,11,309,92,567,99,26,26,541,103,115,53,24,21,91,46,183,68,84,53,99,51
1400000US36081051300,36081051300,"Census Tract 513, Queens County, New York",2161,251,977,138,172,57,0,11,172,57,164,71,0,11,164,71,503,78,8,9,495,79,85,35,0,11,85,35,53,29,5,8,48,29,1184,166,266,101,0,11,266,101,323,91,0,11,323,91,444,70,8,8,436,69,97,43,18,29,79,33,54,38,10,13,44,36
1400000US36081051500,36081051500,"Census Tract 515, Queens County, New York",2606,254,1317,154,161,80,0,11,161,80,316,109,0,11,316,109,709,142,39,33,670,133,115,61,20,26,95,55,16,17,0,11,16,17,1289,168,78,50,0,11,78,50,427,146,5,9,422,147,509,109,23,26,486,105,128,73,34,33,94,67,147,55,62,37,85,49
1400000US36081051600,36081051600,"Census Tract 516, Queens County, New York",2005,179,1003,134,86,53,0,11,86,53,308,119,5,9,303,120,431,107,34,30,397,117,72,46,0,11,72,46,106,58,32,26,74,53,1002,168,117,60,0,11,117,60,208,103,5,10,203,103,522,131,64,54,458,106,117,61,12,14,105,58,38,35,9,13,29,33
1400000US36081051700,36081051700,"Census Tract 517, Queens County, New York",1714,222,786,133,54,34,0,11,54,34,191,76,0,11,191,76,413,79,5,12,408,78,106,58,4,6,102,58,22,14,1,3,21,14,928,157,105,50,0,11,105,50,158,63,0,11,158,63,555,107,14,34,541,96,28,18,4,7,24,18,82,29,49,28,33,23
1400000US36081051800,36081051800,"Census Tract 518, Queens County, New York",2141,328,961,182,136,72,0,11,136,72,306,113,0,11,306,113,381,94,19,18,362,94,121,51,6,11,115,50,17,17,4,8,13,14,1180,213,266,109,0,11,266,109,272,88,0,11,272,88,495,87,34,25,461,87,60,29,19,16,41,24,87,37,31,21,56,34
1400000US36081052000,36081052000,"Census Tract 520, Queens County, New York",1559,170,638,117,60,25,0,11,60,25,146,57,13,19,133,53,332,85,27,34,305,87,86,43,18,23,68,42,14,13,10,11,4,7,921,129,164,78,0,11,164,78,183,52,0,11,183,52,413,65,33,31,380,70,58,33,3,6,55,32,103,44,59,26,44,32
1400000US36081052100,36081052100,"Census Tract 521, Queens County, New York",2164,317,1033,169,205,97,0,11,205,97,207,82,0,11,207,82,518,75,20,26,498,73,56,30,11,11,45,28,47,35,19,25,28,27,1131,184,232,78,0,11,232,78,305,87,0,11,305,87,430,82,2,5,428,81,97,47,19,24,78,54,67,36,11,14,56,34
1400000US36081052200,36081052200,"Census Tract 522, Queens County, New York",1592,224,684,109,155,71,0,11,155,71,97,48,0,11,97,48,329,70,34,28,295,70,88,46,13,20,75,42,15,15,1,9,14,12,908,156,139,51,0,11,139,51,226,68,0,11,226,68,427,82,11,16,416,84,61,29,29,15,32,24,55,29,30,25,25,16
1400000US36081052400,36081052400,"Census Tract 524, Queens County, New York",1608,213,753,135,126,50,5,14,121,50,195,64,12,18,183,65,348,75,0,11,348,75,44,26,0,11,44,26,40,31,21,22,19,22,855,138,109,60,0,11,109,60,165,68,13,20,152,66,441,87,15,18,426,88,61,34,9,10,52,32,79,43,44,39,35,19
1400000US36081052500,36081052500,"Census Tract 525, Queens County, New York",1979,199,965,144,163,73,0,11,163,73,301,85,0,11,301,85,418,77,18,15,400,77,46,24,6,11,40,24,37,30,0,11,37,30,1014,131,153,60,0,11,153,60,280,74,0,11,280,74,439,68,12,13,427,67,82,38,0,11,82,38,60,27,15,14,45,23
1400000US36081052600,36081052600,"Census Tract 526, Queens County, New York",1849,255,831,135,231,74,0,11,231,74,220,67,0,11,220,67,307,65,5,8,302,65,57,28,20,19,37,22,16,19,5,7,11,16,1018,160,179,65,0,11,179,65,270,81,0,11,270,81,407,76,0,11,407,76,108,42,4,6,104,42,54,35,34,28,20,22
1400000US36081052800,36081052800,"Census Tract 528, Queens County, New York",1246,213,494,129,47,32,0,11,47,32,107,59,0,11,107,59,261,105,9,12,252,102,46,29,6,9,40,27,33,26,12,17,21,20,752,133,76,40,0,11,76,40,195,67,0,11,195,67,288,57,10,17,278,56,69,36,29,24,40,27,124,53,29,28,95,45
1400000US36081053000,36081053000,"Census Tract 530, Queens County, New York",2279,298,1087,184,253,108,0,11,253,108,337,107,9,13,328,106,352,97,23,22,329,92,116,52,21,27,95,51,29,23,4,5,25,23,1192,171,129,60,0,11,129,60,280,98,8,12,272,97,566,96,12,20,554,98,127,57,15,23,112,53,90,44,27,26,63,39
1400000US36081053100,36081053100,"Census Tract 531, Queens County, New York",3180,404,1711,240,364,142,0,11,364,142,473,145,0,11,473,145,684,167,39,49,645,159,108,75,0,11,108,75,82,75,41,66,41,36,1469,246,156,67,0,11,156,67,476,132,0,11,476,132,589,132,48,39,541,126,114,65,0,11,114,65,134,70,68,56,66,45
1400000US36081053200,36081053200,"Census Tract 532, Queens County, New York",1653,236,726,152,102,66,20,26,82,49,235,84,8,12,227,79,322,73,42,33,280,68,37,23,0,11,37,23,30,18,2,4,28,19,927,129,104,52,0,11,104,52,238,86,0,11,238,86,409,101,9,13,400,99,73,32,0,11,73,32,103,38,29,22,74,32
1400000US36081053401,36081053401,"Census Tract 534.01, Queens County, New York",2024,250,927,154,152,79,0,11,152,79,214,95,0,11,214,95,450,92,16,17,434,97,78,71,7,11,71,72,33,30,0,11,33,30,1097,196,154,66,0,11,154,66,217,85,9,16,208,79,419,99,4,8,415,100,167,63,12,12,155,60,140,52,33,28,107,46
1400000US36081053500,36081053500,"Census Tract 535, Queens County, New York",1290,202,660,151,180,85,0,11,180,85,228,79,0,11,228,79,212,75,0,11,212,75,17,21,4,9,13,20,23,25,0,11,23,25,630,109,135,58,0,11,135,58,157,70,0,11,157,70,293,76,15,20,278,73,15,24,4,16,11,17,30,24,20,19,10,16
1400000US36081053601,36081053601,"Census Tract 536.01, Queens County, New York",1955,293,961,192,191,77,0,11,191,77,260,99,0,11,260,99,383,85,11,12,372,85,93,34,0,11,93,34,34,25,0,11,34,25,994,171,133,53,0,11,133,53,286,101,0,11,286,101,428,96,18,23,410,89,68,32,29,27,39,23,79,36,51,35,28,20
1400000US36081053800,36081053800,"Census Tract 538, Queens County, New York",1653,180,665,121,87,42,0,11,87,42,175,83,0,11,175,83,343,60,20,23,323,62,25,28,0,11,25,28,35,25,9,14,26,21,988,143,199,63,0,11,199,63,281,78,0,11,281,78,417,64,40,27,377,65,33,20,17,13,16,19,58,31,40,27,18,17
1400000US36081053900,36081053900,"Census Tract 539, Queens County, New York",4118,438,2089,252,351,104,0,11,351,104,811,194,0,11,811,194,795,154,29,29,766,157,63,42,0,11,63,42,69,50,0,11,69,50,2029,265,288,99,10,16,278,95,641,196,0,11,641,196,887,137,29,34,858,141,136,71,19,21,117,67,77,53,27,25,50,45
1400000US36081054000,36081054000,"Census Tract 540, Queens County, New York",4208,448,2061,273,312,98,10,17,302,97,665,164,26,27,639,170,856,123,53,39,803,125,158,66,40,46,118,51,70,36,55,37,15,16,2147,296,307,122,17,19,290,123,466,132,0,11,466,132,1155,173,52,38,1103,177,156,55,8,13,148,53,63,47,25,22,38,41
1400000US36081054200,36081054200,"Census Tract 542, Queens County, New York",4757,530,2285,303,406,162,0,16,406,162,471,143,8,18,463,143,1079,200,63,49,1016,194,303,107,83,51,220,110,26,26,16,19,10,16,2472,330,364,143,7,12,357,144,792,188,0,16,792,188,994,134,61,62,933,130,235,83,14,16,221,83,87,54,23,21,64,50
1400000US36081054500,36081054500,"Census Tract 545, Queens County, New York",3899,495,1877,275,387,140,0,11,387,140,579,162,0,11,579,162,848,188,32,33,816,191,39,44,0,11,39,44,24,21,0,11,24,21,2022,365,456,217,0,11,456,217,637,185,0,11,637,185,875,133,26,41,849,134,0,11,0,11,0,11,54,39,15,18,39,35
1400000US36081054700,36081054700,"Census Tract 547, Queens County, New York",5071,459,2666,337,378,115,0,16,378,115,1046,200,0,16,1046,200,1160,224,43,41,1117,223,53,40,0,16,53,40,29,37,8,14,21,35,2405,291,328,161,0,16,328,161,901,179,0,16,901,179,899,151,15,23,884,149,124,65,7,11,117,65,153,71,40,41,113,62
1400000US36081054800,36081054800,"Census Tract 548, Queens County, New York",2263,189,1139,102,115,58,0,11,115,58,342,66,0,11,342,66,528,64,48,34,480,63,108,39,6,9,102,38,46,29,22,19,24,22,1124,132,124,50,0,11,124,50,217,71,0,11,217,71,568,73,0,11,568,73,133,46,13,12,120,46,82,40,22,21,60,37
1400000US36081054900,36081054900,"Census Tract 549, Queens County, New York",5708,579,3078,372,772,222,0,16,772,222,1108,266,0,16,1108,266,1083,202,0,16,1083,202,67,51,0,16,67,51,48,36,9,13,39,34,2630,320,408,158,0,16,408,158,997,178,0,16,997,178,1049,165,70,62,979,169,77,58,15,16,62,53,99,60,32,25,67,55
1400000US36081055100,36081055100,"Census Tract 551, Queens County, New York",4243,396,1958,235,331,133,0,11,331,133,641,147,12,18,629,146,868,155,16,22,852,156,67,51,0,11,67,51,51,48,9,14,42,49,2285,303,386,101,0,11,386,101,669,172,0,11,669,172,1030,165,37,30,993,169,94,67,24,27,70,59,106,72,0,11,106,72
1400000US36081055200,36081055200,"Census Tract 552, Queens County, New York",2725,339,1258,195,130,40,0,11,130,40,367,134,0,11,367,134,504,129,7,13,497,133,211,82,27,26,184,84,46,40,28,37,18,18,1467,229,108,71,0,11,108,71,433,117,0,11,433,117,690,148,46,42,644,135,114,50,19,15,95,47,122,64,15,17,107,59
1400000US36081055300,36081055300,"Census Tract 553, Queens County, New York",2644,365,1224,225,236,91,0,11,236,91,516,150,0,11,516,150,413,90,10,12,403,89,37,23,6,9,31,22,22,18,0,11,22,18,1420,229,315,131,0,11,315,131,507,127,5,9,502,127,461,87,46,39,415,80,64,30,26,21,38,26,73,39,21,21,52,39
1400000US36081055400,36081055400,"Census Tract 554, Queens County, New York",2274,201,1055,137,164,52,0,11,164,52,225,93,0,11,225,93,496,75,25,30,471,69,124,45,5,7,119,43,46,23,9,12,37,19,1219,158,212,81,0,11,212,81,284,94,0,11,284,94,556,76,9,10,547,77,92,33,5,7,87,32,75,40,33,27,42,31
1400000US36081055500,36081055500,"Census Tract 555, Queens County, New York",2256,224,1191,175,258,87,0,11,258,87,351,96,12,17,339,96,544,121,0,11,544,121,12,13,5,8,7,11,26,20,0,11,26,20,1065,127,200,62,0,11,200,62,286,95,0,11,286,95,471,86,34,23,437,87,69,41,12,18,57,37,39,23,6,8,33,21
1400000US36081055600,36081055600,"Census Tract 556, Queens County, New York",2220,223,1054,130,154,57,0,11,154,57,293,87,0,11,293,87,479,86,33,23,446,83,102,43,0,11,102,43,26,18,9,14,17,15,1166,149,160,85,0,11,160,85,239,85,0,11,239,85,580,78,22,18,558,77,129,42,13,14,116,41,58,35,8,10,50,32
1400000US36081055700,36081055700,"Census Tract 557, Queens County, New York",3348,421,1541,277,183,93,0,11,183,93,584,173,0,11,584,173,616,158,57,45,559,154,24,36,0,11,24,36,134,84,8,12,126,83,1807,301,314,114,0,11,314,114,612,169,0,11,612,169,736,174,0,11,736,174,105,74,56,64,49,44,40,52,0,11,40,52
1400000US36081055800,36081055800,"Census Tract 558, Queens County, New York",1719,245,892,167,99,53,0,11,99,53,212,91,0,11,212,91,395,81,13,13,382,82,149,57,8,11,141,52,37,23,21,16,16,16,827,142,73,56,0,11,73,56,130,62,0,11,130,62,503,104,0,11,503,104,88,45,3,6,85,45,33,26,20,20,13,16
1400000US36081055900,36081055900,"Census Tract 559, Queens County, New York",1246,218,595,136,147,63,0,11,147,63,241,70,8,12,233,68,176,58,3,6,173,58,16,19,0,11,16,19,15,15,6,9,9,12,651,141,154,110,0,11,154,110,240,65,0,11,240,65,218,53,13,15,205,52,30,20,5,7,25,18,9,14,0,11,9,14
1400000US36081056000,36081056000,"Census Tract 560, Queens County, New York",1663,178,800,112,216,67,0,11,216,67,170,50,0,11,170,50,339,57,8,11,331,56,50,20,0,11,50,20,25,20,11,17,14,13,863,120,131,60,0,11,131,60,204,70,0,11,204,70,377,64,0,11,377,64,77,25,0,11,77,25,74,33,17,13,57,31
1400000US36081056100,36081056100,"Census Tract 561, Queens County, New York",57,30,27,17,0,11,0,11,0,11,0,11,0,11,0,11,27,17,0,11,27,17,0,11,0,11,0,11,0,11,0,11,0,11,30,17,0,11,0,11,0,11,0,11,0,11,0,11,20,11,0,11,20,11,0,11,0,11,0,11,10,10,6,8,4,6
1400000US36081056200,36081056200,"Census Tract 562, Queens County, New York",1596,190,796,127,99,56,0,11,99,56,196,64,0,11,196,64,365,87,12,13,353,88,104,41,5,8,99,41,32,25,11,17,21,20,800,131,151,61,0,11,151,61,153,64,0,11,153,64,396,72,6,10,390,73,70,34,7,11,63,32,30,19,15,16,15,16
1400000US36081056400,36081056400,"Census Tract 564, Queens County, New York",1462,226,719,154,184,85,0,11,184,85,135,61,0,11,135,61,281,71,0,11,281,71,93,40,33,24,60,34,26,20,0,11,26,20,743,124,99,53,0,11,99,53,112,48,0,11,112,48,389,81,9,11,380,82,86,38,30,26,56,32,57,30,20,17,37,25
1400000US36081056500,36081056500,"Census Tract 565, Queens County, New York",1483,181,803,135,180,76,0,11,180,76,203,80,0,11,203,80,341,65,1,2,340,65,67,78,5,8,62,78,12,14,0,11,12,14,680,105,171,74,0,11,171,74,98,48,0,11,98,48,336,61,18,19,318,62,36,25,0,11,36,25,39,23,0,11,39,23
1400000US36081056600,36081056600,"Census Tract 566, Queens County, New York",1402,191,660,106,63,34,0,11,63,34,203,60,0,11,203,60,316,69,5,7,311,69,74,39,18,22,56,30,4,7,0,11,4,7,742,133,132,60,0,11,132,60,195,71,0,11,195,71,305,58,11,19,294,58,88,47,42,33,46,34,22,27,5,8,17,26
1400000US36081056700,36081056700,"Census Tract 567, Queens County, New York",4774,497,2492,338,471,195,0,11,471,195,629,139,0,11,629,139,1175,228,0,11,1175,228,159,69,17,18,142,66,58,36,12,19,46,30,2282,279,392,163,0,11,392,163,432,105,0,11,432,105,1082,124,30,27,1052,121,220,72,0,11,220,72,156,55,63,40,93,50
1400000US36081056800,36081056800,"Census Tract 568, Queens County, New York",4536,432,2023,254,265,98,0,11,265,98,515,143,0,11,515,143,896,172,30,33,866,173,190,69,7,11,183,69,157,89,24,26,133,86,2513,319,436,149,0,11,436,149,607,189,0,11,607,189,1116,168,31,30,1085,168,223,82,37,28,186,83,131,74,30,27,101,64
1400000US36081057700,36081057700,"Census Tract 577, Queens County, New York",4150,454,1866,287,407,132,0,11,407,132,468,188,0,11,468,188,758,162,3,12,755,163,142,83,0,11,142,83,91,60,13,20,78,59,2284,314,463,129,0,11,463,129,492,157,10,19,482,161,987,184,55,42,932,187,218,96,9,15,209,95,124,86,53,52,71,69
1400000US36081057900,36081057900,"Census Tract 579, Queens County, New York",1708,197,800,140,134,63,0,11,134,63,178,57,0,11,178,57,461,89,14,16,447,89,27,18,17,15,10,11,0,11,0,11,0,11,908,122,131,59,0,11,131,59,223,97,0,11,223,97,408,72,20,17,388,68,72,50,5,9,67,49,74,38,33,23,41,31
1400000US36081058000,36081058000,"Census Tract 580, Queens County, New York",3644,473,1589,253,252,115,0,11,252,115,520,157,10,15,510,157,531,152,9,14,522,152,187,74,0,11,187,74,99,54,26,26,73,53,2055,279,279,120,0,11,279,120,525,145,0,11,525,145,894,126,102,71,792,139,247,78,11,16,236,78,110,72,31,39,79,59
1400000US36081058100,36081058100,"Census Tract 581, Queens County, New York",2997,322,1359,220,277,100,0,11,277,100,406,107,0,11,406,107,523,107,42,30,481,109,81,54,10,16,71,50,72,65,57,58,15,25,1638,220,310,118,0,11,310,118,544,151,0,11,544,151,637,153,7,12,630,153,98,56,40,32,58,47,49,33,17,19,32,28
1400000US36081058200,36081058200,"Census Tract 582, Queens County, New York",4856,530,2233,346,387,125,0,11,387,125,805,212,61,69,744,199,764,182,0,11,764,182,217,92,0,11,217,92,60,37,0,11,60,37,2623,300,322,109,0,11,322,109,622,149,0,11,622,149,1270,181,17,19,1253,181,273,98,83,59,190,87,136,73,8,13,128,70
1400000US36081058300,36081058300,"Census Tract 583, Queens County, New York",3136,333,1501,227,172,115,0,11,172,115,490,130,0,11,490,130,741,132,0,11,741,132,63,47,0,11,63,47,35,44,0,11,35,44,1635,237,154,77,0,11,154,77,545,126,0,11,545,126,697,151,62,37,635,142,121,64,10,18,111,60,118,70,21,33,97,67
1400000US36081058500,36081058500,"Census Tract 585, Queens County, New York",4156,477,2179,303,422,153,0,11,422,153,605,176,17,28,588,179,965,140,0,11,965,140,105,64,0,11,105,64,82,61,29,25,53,52,1977,277,320,136,0,11,320,136,464,125,0,11,464,125,958,214,64,59,894,195,129,64,7,11,122,63,106,58,30,25,76,56
1400000US36081058700,36081058700,"Census Tract 587, Queens County, New York",3420,430,1645,257,352,143,0,11,352,143,246,103,0,11,246,103,855,144,7,12,848,144,117,68,0,11,117,68,75,59,10,15,65,57,1775,290,379,181,0,11,379,181,296,122,0,11,296,122,907,179,18,21,889,179,105,80,8,12,97,79,88,52,40,28,48,43
1400000US36081058900,36081058900,"Census Tract 589, Queens County, New York",4165,505,2162,328,449,145,0,11,449,145,819,211,0,11,819,211,789,186,25,28,764,190,89,56,0,11,89,56,16,17,16,17,0,11,2003,267,340,149,0,11,340,149,737,155,14,21,723,152,741,140,8,13,733,141,90,42,34,24,56,43,95,48,27,18,68,43
1400000US36081059000,36081059000,"Census Tract 590, Queens County, New York",1546,248,576,131,77,48,0,11,77,48,165,60,0,11,165,60,221,86,11,11,210,85,62,38,14,16,48,36,51,38,0,11,51,38,970,174,141,63,0,11,141,63,218,70,0,11,218,70,320,67,57,46,263,59,115,58,6,9,109,57,176,104,38,49,138,67
1400000US36081059100,36081059100,"Census Tract 591, Queens County, New York",5218,642,2660,462,448,168,0,16,448,168,915,302,13,21,902,299,1155,228,53,46,1102,232,107,58,27,31,80,55,35,35,8,14,27,31,2558,357,561,202,0,16,561,202,565,179,29,48,536,158,1203,232,12,19,1191,235,81,60,42,31,39,52,148,82,31,35,117,73
1400000US36081059200,36081059200,"Census Tract 592, Queens County, New York",1241,136,588,97,63,29,0,11,63,29,130,50,0,11,130,50,336,83,5,7,331,83,25,18,0,11,25,18,34,16,12,11,22,12,653,84,64,29,0,11,64,29,89,40,0,11,89,40,351,67,33,25,318,64,58,35,12,13,46,34,91,34,14,11,77,32
1400000US36081059300,36081059300,"Census Tract 593, Queens County, New York",3960,360,2024,216,322,139,0,11,322,139,617,147,6,11,611,144,808,156,23,25,785,155,176,71,23,24,153,66,101,53,7,11,94,51,1936,225,183,77,0,11,183,77,505,134,0,11,505,134,887,120,36,38,851,123,185,70,0,11,185,70,176,69,45,28,131,62
1400000US36081059400,36081059400,"Census Tract 594, Queens County, New York",1717,210,802,128,121,67,0,11,121,67,136,66,0,11,136,66,364,87,30,28,334,85,118,45,14,16,104,43,63,33,6,9,57,32,915,154,119,68,0,11,119,68,198,86,0,11,198,86,360,102,22,17,338,104,151,47,40,20,111,41,87,44,26,24,61,40
1400000US36081059500,36081059500,"Census Tract 595, Queens County, New York",4891,577,2258,305,233,101,0,16,233,101,674,174,0,16,674,174,1144,181,60,45,1084,167,66,41,8,12,58,40,141,82,36,30,105,73,2633,361,528,217,0,16,528,217,637,187,0,16,637,187,1089,167,19,21,1070,169,192,90,0,16,192,90,187,72,19,20,168,70
1400000US36081059600,36081059600,"Census Tract 596, Queens County, New York",1357,203,588,117,89,41,0,11,89,41,118,42,0,11,118,42,241,83,0,11,241,83,96,46,20,31,76,34,44,41,33,40,11,11,769,154,116,53,0,11,116,53,156,65,0,11,156,65,379,101,12,18,367,92,80,30,12,14,68,32,38,26,11,13,27,22
1400000US36081059800,36081059800,"Census Tract 598, Queens County, New York",1585,147,761,124,154,65,0,11,154,65,165,72,0,11,165,72,355,73,2,3,353,73,25,18,4,6,21,18,62,25,0,11,62,25,824,98,60,46,0,11,60,46,207,68,0,11,207,68,386,62,21,20,365,62,109,37,13,14,96,36,62,29,19,16,43,26
1400000US36081059900,36081059900,"Census Tract 599, Queens County, New York",1270,211,576,124,69,45,0,11,69,45,105,53,0,11,105,53,225,86,38,44,187,59,111,46,20,15,91,43,66,39,18,15,48,36,694,141,85,81,0,11,85,81,182,80,0,11,182,80,252,68,0,11,252,68,102,41,27,23,75,38,73,37,29,25,44,31
1400000US36081060000,36081060000,"Census Tract 600, Queens County, New York",1153,123,528,78,87,46,5,10,82,43,101,46,0,11,101,46,227,58,5,8,222,59,79,36,13,13,66,34,34,19,3,6,31,18,625,84,68,52,0,11,68,52,141,52,0,11,141,52,257,47,11,16,246,50,72,23,13,15,59,21,87,38,28,21,59,32
1400000US36081060100,36081060100,"Census Tract 601, Queens County, New York",2025,263,1058,173,164,80,0,11,164,80,191,62,0,11,191,62,639,135,53,33,586,135,27,24,5,7,22,23,37,29,0,11,37,29,967,189,187,91,0,11,187,91,161,56,0,11,161,56,507,83,36,27,471,85,43,28,4,7,39,27,69,35,42,32,27,18
1400000US36081060300,36081060300,"Census Tract 603, Queens County, New York",1967,213,985,128,68,46,0,11,68,46,194,61,0,11,194,61,627,94,15,17,612,98,47,25,5,8,42,24,49,37,4,7,45,37,982,124,119,74,0,11,119,74,308,95,0,11,308,95,396,77,20,19,376,79,56,40,14,14,42,39,103,49,30,22,73,47
