,Unnamed: 0,Geography,Estimate; Male: - 5 to 17 years: - With an ambulatory difficulty,Estimate; Female: - 5 to 17 years: - With an ambulatory difficulty,Margin of Error; Male: - 5 to 17 years: - With an ambulatory difficulty,Margin of Error; Female: - 5 to 17 years: - With an ambulatory difficulty,County,total,tract_no,County_code,adjusted_zeroes,boro_ct201
1897,3642,"Census Tract 809, Queens County, New York",139,0,185,16, Queens County,139,809.0,4,080900,4080900
1898,3643,"Census Tract 814, Queens County, New York",0,0,11,11, Queens County,0,814.0,4,081400,4081400
1899,3644,"Census Tract 818, Queens County, New York",21,0,34,11, Queens County,21,818.0,4,081800,4081800
1900,3645,"Census Tract 837, Queens County, New York",0,0,16,16, Queens County,0,837.0,4,083700,4083700
1901,3646,"Census Tract 838, Queens County, New York",31,0,50,16, Queens County,31,838.0,4,083800,4083800
1902,3647,"Census Tract 840, Queens County, New York",0,26,16,41, Queens County,26,840.0,4,084000,4084000
1903,3648,"Census Tract 845, Queens County, New York",0,0,16,16, Queens County,0,845.0,4,084500,4084500
1904,3649,"Census Tract 846.01, Queens County, New York",0,0,11,11, Queens County,0,846.01,4,084601,4084601
1905,3650,"Census Tract 846.02, Queens County, New York",0,0,11,11, Queens County,0,846.02,4,084602,4084602
1906,3651,"Census Tract 849, Queens County, New York",0,0,16,16, Queens County,0,849.0,4,084900,4084900
1907,3652,"Census Tract 853, Queens County, New York",0,0,16,16, Queens County,0,853.0,4,085300,4085300
1908,3653,"Census Tract 855, Queens County, New York",0,0,16,16, Queens County,0,855.0,4,085500,4085500
1909,3654,"Census Tract 857, Queens County, New York",17,0,20,16, Queens County,17,857.0,4,085700,4085700
1910,3655,"Census Tract 859, Queens County, New York",0,0,16,16, Queens County,0,859.0,4,085900,4085900
1911,3656,"Census Tract 861, Queens County, New York",0,0,11,11, Queens County,0,861.0,4,086100,4086100
1912,3657,"Census Tract 863, Queens County, New York",0,0,16,16, Queens County,0,863.0,4,086300,4086300
1913,3658,"Census Tract 864, Queens County, New York",0,0,11,11, Queens County,0,864.0,4,086400,4086400
1914,3659,"Census Tract 865, Queens County, New York",0,0,11,11, Queens County,0,865.0,4,086500,4086500
1915,3660,"Census Tract 869, Queens County, New York",0,0,11,11, Queens County,0,869.0,4,086900,4086900
1916,3661,"Census Tract 871, Queens County, New York",6,14,9,23, Queens County,20,871.0,4,087100,4087100
1917,3662,"Census Tract 884, Queens County, New York",0,0,16,16, Queens County,0,884.0,4,088400,4088400
1918,3663,"Census Tract 889.01, Queens County, New York",0,0,18,18, Queens County,0,889.01,4,088901,4088901
1919,3664,"Census Tract 892, Queens County, New York",0,0,16,16, Queens County,0,892.0,4,089200,4089200
1920,3665,"Census Tract 907, Queens County, New York",0,0,11,11, Queens County,0,907.0,4,090700,4090700
1921,3666,"Census Tract 916.01, Queens County, New York",0,0,11,11, Queens County,0,916.01,4,091601,4091601
1922,3667,"Census Tract 916.02, Queens County, New York",0,0,11,11, Queens County,0,916.02,4,091602,4091602
1923,3668,"Census Tract 918, Queens County, New York",0,0,11,11, Queens County,0,918.0,4,091800,4091800
1924,3669,"Census Tract 919, Queens County, New York",0,0,16,16, Queens County,0,919.0,4,091900,4091900
1925,3670,"Census Tract 922, Queens County, New York",0,0,11,11, Queens County,0,922.0,4,092200,4092200
1926,3671,"Census Tract 925, Queens County, New York",0,0,11,11, Queens County,0,925.0,4,092500,4092500
1927,3672,"Census Tract 928, Queens County, New York",0,0,11,11, Queens County,0,928.0,4,092800,4092800
1928,3673,"Census Tract 929, Queens County, New York",0,0,16,16, Queens County,0,929.0,4,092900,4092900
1929,3674,"Census Tract 934.01, Queens County, New York",0,0,11,11, Queens County,0,934.01,4,093401,4093401
1930,3675,"Census Tract 934.02, Queens County, New York",0,0,11,11, Queens County,0,934.02,4,093402,4093402
1931,3676,"Census Tract 938, Queens County, New York",0,0,16,16, Queens County,0,938.0,4,093800,4093800
1932,3677,"Census Tract 939, Queens County, New York",0,0,16,16, Queens County,0,939.0,4,093900,4093900
1933,3678,"Census Tract 942.01, Queens County, New York",0,0,11,11, Queens County,0,942.01,4,094201,4094201
1934,3679,"Census Tract 942.02, Queens County, New York",0,0,11,11, Queens County,0,942.02,4,094202,4094202
1935,3680,"Census Tract 942.03, Queens County, New York",0,0,16,16, Queens County,0,942.03,4,094203,4094203
1936,3681,"Census Tract 945, Queens County, New York",0,0,11,11, Queens County,0,945.0,4,094500,4094500
1937,3682,"Census Tract 947, Queens County, New York",0,0,11,11, Queens County,0,947.0,4,094700,4094700
1938,3683,"Census Tract 954, Queens County, New York",0,34,16,53, Queens County,34,954.0,4,095400,4095400
1939,3684,"Census Tract 964, Queens County, New York",10,0,15,16, Queens County,10,964.0,4,096400,4096400
1940,3685,"Census Tract 972.02, Queens County, New York",0,14,11,16, Queens County,14,972.02,4,097202,4097202
1941,3686,"Census Tract 972.03, Queens County, New York",36,89,58,99, Queens County,125,972.03,4,097203,4097203
1942,3687,"Census Tract 972.04, Queens County, New York",25,0,40,11, Queens County,25,972.04,4,097204,4097204
1943,3688,"Census Tract 973, Queens County, New York",0,0,11,11, Queens County,0,973.0,4,097300,4097300
1944,3689,"Census Tract 981, Queens County, New York",3,0,6,11, Queens County,3,981.0,4,098100,4098100
1945,3690,"Census Tract 987, Queens County, New York",0,0,11,11, Queens County,0,987.0,4,098700,4098700
1946,3691,"Census Tract 991, Queens County, New York",26,0,41,16, Queens County,26,991.0,4,099100,4099100
1947,3692,"Census Tract 992, Queens County, New York",10,0,16,11, Queens County,10,992.0,4,099200,4099200
1948,3693,"Census Tract 997.01, Queens County, New York",0,0,11,11, Queens County,0,997.01,4,099701,4099701
1949,3694,"Census Tract 997.03, Queens County, New York",0,0,11,11, Queens County,0,997.03,4,099703,4099703
1950,3695,"Census Tract 997.04, Queens County, New York",0,0,16,16, Queens County,0,997.04,4,099704,4099704
1951,3696,"Census Tract 997.05, Queens County, New York",0,0,11,11, Queens County,0,997.05,4,099705,4099705
1952,3697,"Census Tract 998.01, Queens County, New York",63,0,90,16, Queens County,63,998.01,4,099801,4099801
1953,3698,"Census Tract 998.02, Queens County, New York",0,0,16,16, Queens County,0,998.02,4,099802,4099802
1954,3699,"Census Tract 999, Queens County, New York",0,0,11,11, Queens County,0,999.0,4,099900,4099900
1955,3700,"Census Tract 1008.01, Queens County, New York",0,0,11,11, Queens County,0,1008.01,4,100801,4100801
1956,3701,"Census Tract 1008.02, Queens County, New York",34,34,56,55, Queens County,68,1008.02,4,100802,4100802
1957,3702,"Census Tract 1010.01, Queens County, New York",0,0,18,18, Queens County,0,1010.01,4,101001,4101001
1958,3703,"Census Tract 1010.02, Queens County, New York",0,0,11,11, Queens County,0,1010.02,4,101002,4101002
1959,3704,"Census Tract 1017, Queens County, New York",0,0,16,16, Queens County,0,1017.0,4,101700,4101700
1960,3705,"Census Tract 1029, Queens County, New York",0,0,11,11, Queens County,0,1029.0,4,102900,4102900
1961,3706,"Census Tract 1032.01, Queens County, New York",7,46,11,45, Queens County,53,1032.01,4,103201,4103201
1962,3707,"Census Tract 1032.02, Queens County, New York",21,0,34,16, Queens County,21,1032.02,4,103202,4103202
1963,3708,"Census Tract 1033, Queens County, New York",0,0,11,11, Queens County,0,1033.0,4,103300,4103300
1964,3709,"Census Tract 1039, Queens County, New York",0,0,16,16, Queens County,0,1039.0,4,103900,4103900
1965,3710,"Census Tract 1047, Queens County, New York",0,0,16,16, Queens County,0,1047.0,4,104700,4104700
1966,3711,"Census Tract 1059, Queens County, New York",0,0,11,11, Queens County,0,1059.0,4,105900,4105900
1967,3712,"Census Tract 1072.01, Queens County, New York",0,10,11,14, Queens County,10,1072.01,4,107201,4107201
1968,3713,"Census Tract 1072.02, Queens County, New York",0,0,11,11, Queens County,0,1072.02,4,107202,4107202
1969,3714,"Census Tract 1085, Queens County, New York",0,0,11,11, Queens County,0,1085.0,4,108500,4108500
1970,3715,"Census Tract 1093, Queens County, New York",0,0,11,11, Queens County,0,1093.0,4,109300,4109300
1971,3716,"Census Tract 1097, Queens County, New York",6,0,9,11, Queens County,6,1097.0,4,109700,4109700
1972,3717,"Census Tract 1099, Queens County, New York",10,0,17,11, Queens County,10,1099.0,4,109900,4109900
1973,3718,"Census Tract 1113, Queens County, New York",0,0,11,11, Queens County,0,1113.0,4,111300,4111300
1974,3719,"Census Tract 1123, Queens County, New York",0,0,11,11, Queens County,0,1123.0,4,112300,4112300
1975,3720,"Census Tract 1129, Queens County, New York",0,0,11,11, Queens County,0,1129.0,4,112900,4112900
1976,3721,"Census Tract 1133, Queens County, New York",0,0,11,11, Queens County,0,1133.0,4,113300,4113300
1977,3722,"Census Tract 1139, Queens County, New York",0,0,11,11, Queens County,0,1139.0,4,113900,4113900
1978,3723,"Census Tract 1141, Queens County, New York",0,0,11,11, Queens County,0,1141.0,4,114100,4114100
1979,3724,"Census Tract 1147, Queens County, New York",5,0,9,11, Queens County,5,1147.0,4,114700,4114700
1980,3725,"Census Tract 1151, Queens County, New York",0,0,11,11, Queens County,0,1151.0,4,115100,4115100
1981,3726,"Census Tract 1155, Queens County, New York",0,0,11,11, Queens County,0,1155.0,4,115500,4115500
1982,3727,"Census Tract 1157, Queens County, New York",0,0,11,11, Queens County,0,1157.0,4,115700,4115700
1983,3728,"Census Tract 1159, Queens County, New York",8,0,13,11, Queens County,8,1159.0,4,115900,4115900
1984,3729,"Census Tract 1161, Queens County, New York",0,0,11,11, Queens County,0,1161.0,4,116100,4116100
1985,3730,"Census Tract 1163, Queens County, New York",0,0,16,16, Queens County,0,1163.0,4,116300,4116300
1986,3731,"Census Tract 1167, Queens County, New York",0,0,11,11, Queens County,0,1167.0,4,116700,4116700
1987,3732,"Census Tract 1171, Queens County, New York",0,0,11,11, Queens County,0,1171.0,4,117100,4117100
1988,3733,"Census Tract 1175, Queens County, New York",0,0,11,11, Queens County,0,1175.0,4,117500,4117500
1989,3734,"Census Tract 1181, Queens County, New York",0,0,11,11, Queens County,0,1181.0,4,118100,4118100
1990,3735,"Census Tract 1185, Queens County, New York",0,0,11,11, Queens County,0,1185.0,4,118500,4118500
1991,3736,"Census Tract 1187, Queens County, New York",0,0,11,11, Queens County,0,1187.0,4,118700,4118700
1992,3737,"Census Tract 1189, Queens County, New York",0,11,11,17, Queens County,11,1189.0,4,118900,4118900
1993,3738,"Census Tract 1191, Queens County, New York",0,0,11,11, Queens County,0,1191.0,4,119100,4119100
1994,3739,"Census Tract 1193, Queens County, New York",0,0,11,11, Queens County,0,1193.0,4,119300,4119300
1995,3740,"Census Tract 1195, Queens County, New York",0,0,11,11, Queens County,0,1195.0,4,119500,4119500
1996,3741,"Census Tract 1199, Queens County, New York",0,0,11,11, Queens County,0,1199.0,4,119900,4119900
1997,3742,"Census Tract 1201, Queens County, New York",0,0,11,11, Queens County,0,1201.0,4,120100,4120100
1998,3743,"Census Tract 1203, Queens County, New York",0,0,11,11, Queens County,0,1203.0,4,120300,4120300
1999,3744,"Census Tract 1205, Queens County, New York",0,0,11,11, Queens County,0,1205.0,4,120500,4120500
2000,3745,"Census Tract 1207, Queens County, New York",0,0,11,11, Queens County,0,1207.0,4,120700,4120700
2001,3746,"Census Tract 1211, Queens County, New York",0,0,11,11, Queens County,0,1211.0,4,121100,4121100
2002,3747,"Census Tract 1215, Queens County, New York",0,0,11,11, Queens County,0,1215.0,4,121500,4121500
2003,3748,"Census Tract 1223, Queens County, New York",0,0,11,11, Queens County,0,1223.0,4,122300,4122300
2004,3749,"Census Tract 1227.01, Queens County, New York",0,24,18,38, Queens County,24,1227.01,4,122701,4122701
2005,3750,"Census Tract 1227.02, Queens County, New York",0,0,16,16, Queens County,0,1227.02,4,122702,4122702
2006,3751,"Census Tract 1241, Queens County, New York",0,0,11,11, Queens County,0,1241.0,4,124100,4124100
2007,3752,"Census Tract 1247, Queens County, New York",0,0,11,11, Queens County,0,1247.0,4,124700,4124700
2008,3753,"Census Tract 1257, Queens County, New York",0,0,11,11, Queens County,0,1257.0,4,125700,4125700
2009,3754,"Census Tract 1265, Queens County, New York",0,0,11,11, Queens County,0,1265.0,4,126500,4126500
2010,3755,"Census Tract 1267, Queens County, New York",0,0,11,11, Queens County,0,1267.0,4,126700,4126700
2011,3756,"Census Tract 1277, Queens County, New York",0,0,11,11, Queens County,0,1277.0,4,127700,4127700
2012,3757,"Census Tract 1283, Queens County, New York",0,0,11,11, Queens County,0,1283.0,4,128300,4128300
2013,3758,"Census Tract 1291.02, Queens County, New York",0,0,11,11, Queens County,0,1291.02,4,129102,4129102
2014,3759,"Census Tract 1291.03, Queens County, New York",0,0,11,11, Queens County,0,1291.03,4,129103,4129103
2015,3760,"Census Tract 1291.04, Queens County, New York",0,0,11,11, Queens County,0,1291.04,4,129104,4129104
2016,3761,"Census Tract 1301, Queens County, New York",0,0,11,11, Queens County,0,1301.0,4,130100,4130100
2017,3762,"Census Tract 1333, Queens County, New York",0,0,11,11, Queens County,0,1333.0,4,133300,4133300
2018,3763,"Census Tract 1339, Queens County, New York",0,0,11,11, Queens County,0,1339.0,4,133900,4133900
2019,3764,"Census Tract 1341, Queens County, New York",0,0,11,11, Queens County,0,1341.0,4,134100,4134100
2020,3765,"Census Tract 1347, Queens County, New York",0,0,16,16, Queens County,0,1347.0,4,134700,4134700
2021,3766,"Census Tract 1367, Queens County, New York",16,0,26,16, Queens County,16,1367.0,4,136700,4136700
2022,3767,"Census Tract 1377, Queens County, New York",12,0,19,16, Queens County,12,1377.0,4,137700,4137700
2023,3768,"Census Tract 1385.01, Queens County, New York",0,0,11,11, Queens County,0,1385.01,4,138501,4138501
2024,3769,"Census Tract 1385.02, Queens County, New York",0,0,11,11, Queens County,0,1385.02,4,138502,4138502
2025,3770,"Census Tract 1399, Queens County, New York",0,0,11,11, Queens County,0,1399.0,4,139900,4139900
2026,3771,"Census Tract 1403, Queens County, New York",0,0,11,11, Queens County,0,1403.0,4,140300,4140300
2027,3772,"Census Tract 1409.01, Queens County, New York",0,0,11,11, Queens County,0,1409.01,4,140901,4140901
2028,3773,"Census Tract 1409.02, Queens County, New York",0,0,11,11, Queens County,0,1409.02,4,140902,4140902
2029,3774,"Census Tract 1417, Queens County, New York",0,0,16,16, Queens County,0,1417.0,4,141700,4141700
2030,3775,"Census Tract 1429, Queens County, New York",0,0,11,11, Queens County,0,1429.0,4,142900,4142900
2031,3776,"Census Tract 1435, Queens County, New York",0,0,11,11, Queens County,0,1435.0,4,143500,4143500
2032,3777,"Census Tract 1441, Queens County, New York",0,0,11,11, Queens County,0,1441.0,4,144100,4144100
2033,3778,"Census Tract 1447, Queens County, New York",0,0,11,11, Queens County,0,1447.0,4,144700,4144700
2034,3779,"Census Tract 1451.01, Queens County, New York",0,0,11,11, Queens County,0,1451.01,4,145101,4145101
2035,3780,"Census Tract 1451.02, Queens County, New York",0,0,11,11, Queens County,0,1451.02,4,145102,4145102
2036,3781,"Census Tract 1459, Queens County, New York",0,0,11,11, Queens County,0,1459.0,4,145900,4145900
2037,3782,"Census Tract 1463, Queens County, New York",0,0,11,11, Queens County,0,1463.0,4,146300,4146300
2038,3783,"Census Tract 1467, Queens County, New York",0,0,11,11, Queens County,0,1467.0,4,146700,4146700
2039,3784,"Census Tract 1471, Queens County, New York",0,0,11,11, Queens County,0,1471.0,4,147100,4147100
2040,3785,"Census Tract 1479, Queens County, New York",0,0,11,11, Queens County,0,1479.0,4,147900,4147900
2041,3786,"Census Tract 1483, Queens County, New York",0,0,11,11, Queens County,0,1483.0,4,148300,4148300
2042,3787,"Census Tract 1507.01, Queens County, New York",0,12,11,18, Queens County,12,1507.01,4,150701,4150701
2043,3788,"Census Tract 1507.02, Queens County, New York",0,0,11,11, Queens County,0,1507.02,4,150702,4150702
2044,3789,"Census Tract 1529.01, Queens County, New York",0,0,16,16, Queens County,0,1529.01,4,152901,4152901
2045,3790,"Census Tract 1529.02, Queens County, New York",0,0,11,11, Queens County,0,1529.02,4,152902,4152902
2046,3791,"Census Tract 1551.01, Queens County, New York",0,0,11,11, Queens County,0,1551.01,4,155101,4155101
2047,3792,"Census Tract 1551.02, Queens County, New York",0,0,16,16, Queens County,0,1551.02,4,155102,4155102
2048,3793,"Census Tract 1567, Queens County, New York",0,0,11,11, Queens County,0,1567.0,4,156700,4156700
2049,3794,"Census Tract 1571.01, Queens County, New York",0,0,16,16, Queens County,0,1571.01,4,157101,4157101
2050,3795,"Census Tract 1571.02, Queens County, New York",0,0,11,11, Queens County,0,1571.02,4,157102,4157102
2051,3796,"Census Tract 1579.01, Queens County, New York",15,0,21,16, Queens County,15,1579.01,4,157901,4157901
2052,3797,"Census Tract 1579.02, Queens County, New York",0,0,11,11, Queens County,0,1579.02,4,157902,4157902
2053,3798,"Census Tract 1579.03, Queens County, New York",0,0,11,11, Queens County,0,1579.03,4,157903,4157903
2054,3799,"Census Tract 1617, Queens County, New York",0,0,11,11, Queens County,0,1617.0,4,161700,4161700
